"Action","Type","Status","RelativePath","Name","Extension","SourcePath","TargetPath","SourceSize","TargetSize","SizeDifference","SourceModified","TargetModified","Recommendation","Notes"
"I","File","OnlyInTarget","1 Moved Folders\CDT Business\1 Moved Folders Personal\PSS & Encore Stone\MS Olive Branch\Olive Branch MS Lease+\Dev Pkg Docs+\Plans\PSS Memphis Shelby Oaks Dev Bldg Plans 12-15-16 Final\1612-Utley-PacificStones-2016dec06-PrelimForReview\1612-Utley-PacificStones-2016dec06-COV.pdf","1612-Utley-PacificStones-2016dec06-COV.pdf",".pdf","C:\Users\cameront\TAPLEY Dropbox\1 Moved Folders\CDT Business\1 Moved Folders Personal\PSS & Encore Stone\MS Olive Branch\Olive Branch MS Lease+\Dev Pkg Docs+\Plans\PSS Memphis Shelby Oaks Dev Bldg Plans 12-15-16 Final\1612-Utley-PacificStones-2016dec06-PrelimForReview\1612-Utley-PacificStones-2016dec06-COV.pdf","","0 B","323.89 KB","-331,659.00 B","","12/8/2016 11:07:34 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\filelist.xml","","0 B","372.00 B","-372.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image001.gif","image001.gif",".gif","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image001.gif","","0 B","73.00 B","-73.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image002.gif","image002.gif",".gif","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image002.gif","","0 B","189.32 KB","-193,859.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\themedata.thmx","","0 B","3.01 KB","-3,081.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","9/25/2015 11:43:36 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\filelist.xml","","0 B","356.00 B","-356.00 B","","9/25/2015 11:43:36 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\image001.jpg","","0 B","14.22 KB","-14,557.00 B","","9/25/2015 11:43:36 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\image002.jpg","","0 B","2.01 KB","-2,061.00 B","","9/25/2015 11:43:36 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease Market Rate Analysis Revisions e 9-25-15_files\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","9/25/2015 11:43:36 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","9/25/2015 9:04:02 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\filelist.xml","","0 B","353.00 B","-353.00 B","","9/25/2015 9:04:02 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\image001.jpg","","0 B","2.02 KB","-2,065.00 B","","9/25/2015 9:04:02 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\image002.jpg","","0 B","2.02 KB","-2,064.00 B","","9/25/2015 9:04:02 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease\MRA\Direct Lease MRA\BDF Denver CO Direct Lease MRA Revisions Not Completed e 9-25-15_files\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","9/25/2015 9:04:02 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Furniture Info\Direct Lease MRA\BDF Denver Direct Lease Review Response to Trent e 10-22-15_files\image003.jpg","image003.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Furniture Info\Direct Lease MRA\BDF Denver Direct Lease Review Response to Trent e 10-22-15_files\image003.jpg","","0 B","3.06 KB","-3,130.00 B","","10/22/2015 8:57:38 AM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Listing Agr\BDF Denver Sublease Listing Agr & Savings Analysis Update e 10-3-15_files-user-PC\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Listing Agr\BDF Denver Sublease Listing Agr & Savings Analysis Update e 10-3-15_files-user-PC\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","10/3/2015 5:54:06 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Listing Agr\BDF Denver Sublease Listing Agr & Savings Analysis Update e 10-3-15_files-user-PC\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Listing Agr\BDF Denver Sublease Listing Agr & Savings Analysis Update e 10-3-15_files-user-PC\image001.jpg","","0 B","14.22 KB","-14,557.00 B","","10/3/2015 5:54:06 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Listing Agr\BDF Denver Sublease Listing Agr & Savings Analysis Update e 10-3-15_files-user-PC\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\0000 - Future Folder set up\1 National Acts\bdf holdings (barrett-ndex)\CO Denver\Bannock Lease & Assign\Denver Sublease+\Listing Agr\BDF Denver Sublease Listing Agr & Savings Analysis Update e 10-3-15_files-user-PC\themedata.thmx","","0 B","3.06 KB","-3,134.00 B","","10/3/2015 5:54:06 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\filelist.xml","","0 B","372.00 B","-372.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image001.gif","image001.gif",".gif","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image001.gif","","0 B","73.00 B","-73.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image002.gif","image002.gif",".gif","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\image002.gif","","0 B","189.32 KB","-193,859.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\themedata.thmx","themedata.thmx",".thmx","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\CA Ontario (Diamond Bar)\2009 Lease Options\Market Survey\Property Flyers\FW Diamond Bar AVL; OFFICE FOR SUBLEASE 11849 SF $1.60 FSG - PRICE REDUCTION!_files\themedata.thmx","","0 B","3.01 KB","-3,081.00 B","","2/2/2009 2:00:45 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\colorschememapping.xml","colorschememapping.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\colorschememapping.xml","","0 B","314.00 B","-314.00 B","","10/16/2015 12:31:05 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\filelist.xml","filelist.xml",".xml","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\filelist.xml","","0 B","414.00 B","-414.00 B","","10/16/2015 12:31:05 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\image001.jpg","image001.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\image001.jpg","","0 B","4.21 KB","-4,312.00 B","","10/16/2015 12:31:05 PM","Review for deletion or keep","File not in Source"
"I","File","OnlyInTarget","Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\image002.jpg","image002.jpg",".jpg","C:\Users\cameront\TAPLEY Dropbox\Cameron Tapley\1 Moved Folders Personal\BDF Holdings (Barrett-NDeX)\TX Addison\BDF Holdings (NDeX)+\Forum Lease+\Lease & Amend+\5th Amend - 2016 Ext-Relo\Forum\5th Amend\BDF Forum 5th Amend Lease Review Assignment Approved e 10-16-15_files\image002.jpg","","0 B","2.02 KB","-2,065.00 B","","10/16/2015 12:31:05 PM","Review for deletion or keep","File not in Source"
